TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
1155 	제롬 도적대 호위병	196612 	11 		5 	44 	201 	161 	134 	163 		101 	20 	6017 	766 	818 				5200 	7200 	121 	67 			305 	321 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			9846 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							124 	138 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1158 	라몬 놀 돌격병	196612 	11 		5 	44 	193 	141 	128 	156 		97 	18 	6017 	766 	818 				3000 	6500 	121 	67 			294 	308 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			9846 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							124 	138 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1161 	제롬 도적대 대장	196612 	11 		5 	44 	201 	161 	134 	163 		101 	20 	6017 	766 	818 				5200 	7200 	121 	67 			305 	321 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			9846 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							124 	138 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1164 	화리둔	196612 	11 		5 	45 	230 	162 	158 	186 		120 	40 	85063 	840 	900 				1800 	6300 	129 	73 			637 	668 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			57499 	0 	0 	0 	0 	341 	377 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							516 	572 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	0 		0 						
1167 	라몬 놀 백인대장	196612 	11 		5 	45 	230 	162 	158 	186 		120 	40 	85063 	840 	900 				3300 	8000 	129 	73 			637 	668 	25 	350 	50 	50 	0 	100 	50 	50 	50 	50 			57499 	0 	0 	0 	0 	341 	377 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							516 	572 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	1 		0 						
1170 	라몬 케인독 노예	196612 	11 		5 	46 	217 	169 	143 	176 		108 	21 	6679 	815 	872 				1800 	7500 	126 	71 			330 	346 	52 	270 	50 	50 	50 	50 	50 	50 	50 	50 			11233 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							134 	148 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1173 	어린 지하독	196612 	11 		5 	46 	202 	149 	135 	166 		103 	19 	6679 	815 	872 				3500 	7000 	126 	71 			308 	323 	37 	420 	50 	50 	50 	50 	50 	50 	50 	50 			11233 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							134 	148 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1176 	어린 라몬텔	196612 	11 		5 	47 	211 	162 	142 	175 		109 	20 	7089 	840 	900 				2500 	7000 	129 	73 			322 	338 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			11979 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							138 	152 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1179 	라몬 케인독 전투병	196612 	11 		5 	47 	220 	177 	148 	179 		111 	22 	7089 	840 	900 				1800 	8000 	129 	73 			334 	351 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			11979 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							138 	152 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1182 	지하독 유형	196612 	11 		5 	47 	218 	163 	143 	178 		109 	20 	7089 	840 	900 				3500 	8000 	129 	73 			331 	348 	42 	420 	50 	50 	50 	50 	50 	50 	50 	50 			11979 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							138 	152 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
1185 	라몬텔 병사	196612 	11 		5 	48 	218 	167 	146 	180 		112 	21 	7514 	865 	928 				2500 	7000 	132 	74 			331 	348 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			12765 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							143 	158 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1188 	지하독 성체	196612 	11 		5 	48 	224 	168 	148 	183 		112 	21 	7514 	865 	928 				3500 	8000 	132 	74 			341 	358 	42 	420 	50 	50 	50 	50 	50 	50 	50 	50 			12765 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							143 	158 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
1191 	라몬 케인독 가디언	196612 	11 		5 	48 	237 	155 	154 	190 		115 	19 	7514 	865 	928 				1800 	6500 	132 	74 			360 	378 	37 	250 	50 	50 	50 	50 	50 	50 	50 	50 			12765 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							143 	158 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1194 	지하독 불완전체	196612 	11 		5 	49 	233 	179 	157 	189 		118 	22 	7832 	890 	956 				3500 	7500 	135 	76 			354 	372 	47 	420 	50 	50 	50 	50 	50 	50 	50 	50 			13587 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							147 	163 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
1197 	라몬텔 호위병	196612 	11 		5 	49 	228 	169 	159 	186 		122 	42 	46989 	890 	956 				2500 	7000 	135 	76 			222 	233 	42 	270 	0 	100 	50 	50 	50 	50 	50 	50 			32609 	0 	0 	238 	263 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							368 	408 		1 	5 	1 	3 						2 	FFFF00	3 	1.90 	2 	0 	0 	1 	1 		0 						
1200 	지하독 완전체	196612 	11 		5 	49 	237 	180 	157 	193 		118 	23 	7832 	890 	956 				3500 	8000 	135 	76 			360 	378 	47 	420 	50 	50 	50 	50 	50 	50 	50 	50 			13587 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							147 	163 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
1203 	라몬텔 대장	196612 	11 		5 	50 	266 	187 	183 	215 		139 	47 	109158 	968 	1042 				3000 	8000 	144 	82 			733 	770 	25 	570 	30 	30 	30 	30 	100 	50 	50 	50 			78231 	0 	0 	0 	0 	0 	0 	0 	0 	392 	434 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	1 		0 						
1206 	라몬 케인독 대장	196612 	11 		5 	50 	266 	182 	183 	215 		139 	45 	109158 	968 	1042 				1300 	7500 	144 	82 			733 	770 	25 	550 	50 	50 	0 	100 	50 	50 	50 	50 			78231 	0 	0 	0 	0 	392 	434 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	1 		0 						
690 	남겨진 자의 파수꾼	196612 	11 		5 	17 	56 	42 	35 	47 		28 	5 	1116 	229 	221 				1660 	4800 	50 	28 			88 	93 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			1951 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	0 		0 						
692 	남겨진 자의 사냥꾼	196612 	11 		5 	18 	60 	47 	39 	51 		30 	6 	1203 	244 	238 				1660 	5300 	52 	30 			95 	100 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2076 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1 						
700 	스윈들 좀비	196612 	11 		5 	19 	66 	50 	42 	56 		33 	6 	1295 	260 	255 				2070 	5500 	54 	31 			104 	109 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2210 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
943 	남겨진 자의 현자	196612 	11 		5 	20 	71 	54 	45 	59 		35 	7 	1389 	276 	273 				1660 	5800 	56 	32 			110 	116 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2361 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1 						
946 	스윈들 좀비 리더	196612 	11 		5 	21 	76 	58 	49 	63 		37 	7 	1440 	292 	291 				1500 	5500 	58 	33 			118 	124 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2406 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	3 		0 						
949 	남겨진 자의 기사	196612 	11 		5 	22 	81 	62 	52 	67 		40 	8 	1610 	309 	310 				1660 	5800 	61 	35 			126 	133 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			2581 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
952 	스윈들 좀비 로드	196612 	11 		5 	23 	98 	67 	65 	80 		50 	17 	24067 	362 	369 				1500 	6000 	68 	39 			276 	289 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			15490 	0 	0 	0 	0 	147 	163 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							204 	228 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	1 		0 						
694 	남겨진 자들의 왕	196612 	11 		5 	23 	98 	69 	65 	80 		50 	17 	24067 	362 	369 				1660 	7000 	68 	39 			276 	289 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			15490 	0 	0 	0 	0 	0 	0 	0 	0 	147 	163 	0 	0 	0 	0 	0 	0 			2500 																							204 	228 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	0 		0 						
955 	바비라그 노예	196612 	11 		5 	22 	74 	54 	48 	62 		37 	7 	1610 	309 	310 				1110 	4550 	61 	35 			115 	121 	37 	180 	50 	50 	50 	50 	50 	50 	50 	50 			2581 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0 						
958 	바비라그 정찰병	196612 	11 		5 	22 	77 	55 	49 	64 		38 	7 	1610 	309 	310 				1110 	4800 	61 	35 			119 	125 	37 	180 	50 	50 	50 	50 	50 	50 	50 	50 			2581 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0 						
961 	어린 노르겐	196612 	11 		5 	23 	83 	61 	53 	69 		41 	8 	1681 	327 	329 				3100 	5500 	63 	36 			129 	135 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			2779 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
964 	바비라그 병사	196612 	11 		5 	23 	83 	62 	53 	69 		41 	8 	1681 	327 	329 				1110 	5300 	63 	36 			129 	135 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			2779 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0 						
967 	바비라그 돌격병	196612 	11 		5 	24 	90 	66 	57 	75 		44 	8 	1810 	344 	349 				1110 	5300 	66 	37 			139 	146 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2992 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0 						
970 	거대 노르겐	196612 	11 		5 	24 	90 	66 	57 	73 		43 	8 	1810 	344 	349 				3100 	5500 	66 	37 			139 	146 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			2992 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
973 	영 엑스맨	196612 	11 		5 	25 	94 	75 	61 	78 		47 	9 	2006 	362 	369 				2200 	8000 	68 	39 			146 	153 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			3227 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							57 	63 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
976 	와일드 노르겐	196612 	11 		5 	25 	98 	73 	62 	80 		47 	9 	2006 	362 	369 				3100 	6000 	68 	39 			151 	159 	52 	270 	50 	50 	50 	50 	50 	50 	50 	50 			3227 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							57 	63 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0 						
979 	바비라그 백인대장	196612 	11 		5 	26 	100 	74 	65 	83 		49 	9 	2088 	380 	389 				1110 	5800 	70 	40 			155 	163 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			3484 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0 						
982 	다크 노르겐	196612 	11 		5 	26 	93 	71 	61 	77 		47 	9 	2088 	380 	389 				3100 	5000 	70 	40 			144 	151 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			3484 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
985 	바비라그 천인대장	196612 	11 		5 	27 	104 	81 	70 	86 		54 	20 	13427 	399 	410 				1110 	5800 	73 	41 			103 	108 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			9031 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	110 	122 	0 	0 	0 	0 			2500 																							158 	173 		1 	5 	1 	3 						6 	FFFF00	3 	1.90 		1 	0 	1 	1 		0 						
988 	노르겐 로드	196612 	11 		5 	27 	119 	84 	80 	97 		61 	21 	31492 	438 	453 				3100 	6500 	78 	44 			333 	349 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			20516 	0 	0 	0 	0 	0 	0 	0 	0 	179 	197 	0 	0 	0 	0 	0 	0 			2500 																							252 	276 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	1 		0 						
991 	다크 엑스맨	196612 	11 		5 	28 	102 	78 	70 	85 		55 	20 	15152 	418 	431 				2200 	7000 	75 	42 			101 	106 	37 	350 	50 	50 	50 	50 	0 	50 	50 	100 			9631 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	108 	120 			2500 																							165 	180 		1 	5 	1 	3 						7 	FFFF00	3 	1.90 		0 	0 	1 	1 		0 						
994 	여왕 바비라그	196612 	11 		5 	28 	124 	86 	84 	101 		64 	22 	33562 	457 	475 				1540 	6300 	80 	45 			347 	365 	25 	470 	50 	50 	50 	50 	0 	100 	50 	50 			21857 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	186 	206 	0 	0 	0 	0 			2500 																							264 	288 		1 	5 	1 	3 						6 	BDA66B	4 	2.10 		1 	0 	1 	1 		0 						
997 	빅 모스	196612 	11 		5 	26 	93 	71 	61 	77 		47 	9 	2088 	380 	389 				2500 	5300 	70 	40 			144 	151 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			3484 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1000 	퓨리 본 스틸	196612 	11 		5 	26 	90 	65 	59 	75 		46 	8 	2088 	380 	389 				1300 	6850 	70 	40 			140 	147 	32 	300 	50 	50 	50 	50 	50 	50 	50 	50 			3484 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0 						
1003 	빅 레드 모스	196612 	11 		5 	27 	100 	76 	66 	82 		51 	9 	2238 	399 	410 				2500 	5300 	73 	41 			154 	162 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			3763 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1006 	퓨리 본 블랙	196612 	11 		5 	27 	100 	73 	65 	82 		50 	9 	2238 	399 	410 				1300 	7100 	73 	41 			155 	162 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			3763 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0 						
1009 	팬텀 정찰병	196612 	11 		5 	28 	109 	86 	71 	89 		54 	11 	2525 	418 	431 				5200 	6700 	75 	42 			168 	176 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			4013 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1 						
1012 	퓨리 본 캣	196612 	11 		5 	28 	106 	78 	69 	88 		53 	10 	2525 	418 	431 				1000 	4600 	75 	42 			164 	172 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			4013 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0 						
1015 	빅 실버 모스	196612 	11 		5 	29 	111 	87 	73 	92 		56 	11 	2624 	438 	453 				2500 	5800 	78 	44 			171 	180 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			4274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1018 	퓨리 본 포이즌	196612 	11 		5 	29 	116 	86 	75 	95 		57 	11 	2624 	438 	453 				1000 	5100 	78 	44 			178 	187 	47 	300 	50 	50 	50 	50 	50 	50 	50 	50 			4274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0 						
1021 	팬텀 궁수	196612 	11 		5 	30 	119 	94 	78 	98 		60 	12 	2797 	457 	475 				5200 	6700 	80 	45 			183 	192 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			4553 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1 						
1024 	퓨리 본 실버	196612 	11 		5 	30 	121 	90 	78 	99 		60 	11 	2797 	457 	475 				1000 	5100 	80 	45 			186 	195 	47 	300 	50 	50 	50 	50 	50 	50 	50 	50 			4553 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0 						
1027 	빅 포이즌 모스	196612 	11 		5 	30 	118 	93 	81 	96 		63 	23 	16781 	457 	475 				2500 	6300 	80 	45 			116 	122 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			10928 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	124 	138 	0 	0 	0 	0 			2500 																							180 	200 		1 	5 	1 	3 						6 	FFFF00	3 	1.90 		0 	0 	1 	1 		0 						
1030 	팬텀 호위병	196612 	11 		5 	31 	124 	99 	82 	102 		62 	12 	2976 	477 	497 				5200 	7200 	83 	47 			191 	201 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			4849 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							75 	83 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1033 	퓨리 본 킹	196612 	11 		5 	31 	138 	105 	93 	113 		71 	26 	39992 	519 	543 				1200 	7100 	89 	50 			384 	404 	45 	420 	100 	0 	50 	50 	50 	50 	50 	50 			26319 	206 	228 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							300 	332 		1 	5 	1 	3 						1 	BDA66B	4 	2.10 	3 	1 	0 	1 	1 		0 						
701 	크래그울프웨어 노예	196612 	11 		5 	27 	99 	72 	64 	82 		50 	9 	2238 	399 	410 				2500 	5000 	73 	41 			153 	160 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			3763 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
702 	크래그울프웨어	196612 	11 		5 	28 	106 	80 	69 	88 		53 	10 	2525 	418 	431 				2500 	5300 	75 	42 			164 	172 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			4013 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1036 	크래그울프웨어 전투병	196612 	11 		5 	29 	108 	78 	71 	90 		54 	10 	2624 	438 	453 				2500 	4800 	78 	44 			167 	175 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			4274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1039 	크래그울프웨어 돌격병	196612 	11 		5 	29 	114 	88 	74 	95 		57 	11 	2624 	438 	453 				2500 	6300 	78 	44 			176 	185 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			4274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1042 	크래그울프웨어 호위병	196612 	11 		5 	30 	119 	92 	78 	99 		60 	11 	2797 	457 	475 				2500 	6000 	80 	45 			184 	193 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			4553 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
719 	크래그울프웨어 리더	196612 	11 		5 	31 	126 	96 	82 	103 		62 	12 	2976 	477 	497 				2500 	6300 	83 	47 			194 	204 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			4849 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							75 	83 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
1045 	크래그 로드 리암	196612 	11 		5 	32 	133 	100 	87 	108 		65 	13 	3227 	498 	520 				2500 	6500 	86 	48 			204 	215 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			5159 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
778 	본드래곤 하란가룬	196612 	11 		5 	33 	149 	103 	101 	122 		77 	26 	45623 	561 	590 				3000 	6500 	95 	53 			416 	436 	25 	470 	100 	0 	50 	50 	50 	50 	50 	50 			29658 	222 	246 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							332 	364 		1 	5 	1 	3 						1 	BDA66B	4 	2.10 	3 	0 	0 	1 	1 		0 						
1048 	어린 블루	196612 	11 		5 	32 	125 	89 	82 	104 		64 	11 	3227 	498 	520 				3000 	5000 	86 	48 			192 	201 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			5159 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1 						
1051 	영 시링	196612 	11 		5 	32 	132 	98 	86 	108 		65 	12 	3227 	498 	520 				1600 	6400 	86 	48 			202 	212 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			5159 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0 						
